"","address","type_l1","amount","type_l2"
"239","0xeC6495233997B36B2f7f2F56752895b2b24460F4","other",3.98287336865,"HRMS"
"240","0x11155309f84035556297e417B1dF70d924B0FBd9","other",58.9248824792502,"HRMS"
"241","0xbB70CA954d89779F8AFAAAb8Ae383b281e3B27A4","other",86.3826695189513,"HRMS"
"242","0x9665C2624732406B74b300DE00df0aABD60674F9","other",157.699016579238,"HRMS"
"243","0x2c4Fa7394eF86fea84cE3A3f0f37FA14a484f101","other",330.5084746,"HRMS"
"244","0x806cD95759Ce535D4B385aDAFBA6B33A22f4E7E7","other",3.91549035376245,"HRMS"
"245","0x2d8402e216021458E1894457D2339B8Bc7E39E88","other",1627.42112716993,"HRMS"
"246","0xC817673be2a9B40A8bF83B30921f0b392490441a","other",19.2969319832349,"HRMS"
"247","0x474B5E6B9ec0993C6C942158Cb23BEbCeb4fB764","other",4.75801754113087,"HRMS"
"248","0x92f4b35d2952DA8129627684221fF1BEc4aB3f0E","other",8.7935736427738,"HRMS"
"249","0x5069A269894a5f8752bAbCFCAf19c3be3450A1b0","other",9.80678990747652,"HRMS"
"250","0xFAa743895F128a90248E6726AbFdc10642A43Eb9","other",4.91571882240647,"HRMS"
"251","0x020c18C69Dc3be4cEFc96fDF629C1483Bb2ECeaF","other",3.35591634658697,"HRMS"
"252","0x17c67A91c22B29c29B1162209269222aC7ABA61B","other",342.233961730628,"HRMS"
"253","0xf689662E994716567980BC243042Dd6C7300f089","other",14.3627810249341,"HRMS"
"254","0xB40b25b49045375bD1Ae731eD2E4F18c39a39E1e","other",1.52260425533331,"HRMS"
"255","0x8f6D96f4fc7e6aefA5fe2a0efB6A1EFaE7E8c016","other",4.06361754362123,"HRMS"
"256","0x1345d5207ad8A892e763280adb20028c31822aE2","other",79.2190221062566,"HRMS"
"257","0xe35F5389C4FE656A9263B3E8E9eB2f1c8E108E8f","other",100.235855278436,"HRMS"
"258","0x92a81eB7947384AcC5Aa7d45330d25F93bAb33C8","other",78.5946778356262,"HRMS"
"259","0x20bA60edddc4CF7DecF38E4fAC95398bA61400B3","other",1.28771602709186,"HRMS"
"260","0x2A8C56bD6DCE4920B53BDbfCF47098B759b55B7A","other",32.8224574123069,"HRMS"
"261","0x92d1C23C80fF5D594DFff3C592E44d960C92E7A0","other",0.20646364887497,"HRMS"
"262","0xc8430662a4F653aEF973F17faB548832Fc476E50","other",454.421549893034,"HRMS"
"263","0x6f8F310783A4E81eeab350E51806ADEcd72b44CF","other",1677.65118908542,"HRMS"
"264","0xaAc75DCA321399ef9Af907b9B73e26c2aec4Ef1c","other",8.69057808065003,"HRMS"
"265","0xFDbF61d09bFAd5B38963369eaC44F26Fa83B8F73","other",30.0443667372825,"HRMS"
"266","0x5bEEF6F00B002498A09837604D3da502D854A4B7","other",17.9961531336478,"HRMS"
"267","0x971D838d77CE48a945dDB8a0181E44Dc15C332a7","other",1300.95916764897,"HRMS"
"268","0x503972B5063ac4d8F69831583fCB97A837e8B719","other",15.9867401733092,"HRMS"
"269","0x0bF2304a4514d53bfC522960280760ae845406EF","other",50.9936013612255,"HRMS"
"270","0x486D66FC5ABDCA0F62728DF77bdFE49D0C5A8d2b","other",48.0434171415497,"HRMS"
"271","0x2D6540ff759F4d2194378AD663F0F14C1C9Db430","other",10.7621951515127,"HRMS"
"272","0xDdfB071e8376C595d516566CAe10AfC80dD71Deb","other",96.7880407227947,"HRMS"
"273","0xB3aA27208922f035F42E20D8C041042DC5b09ab5","other",6.11225179641617,"HRMS"
"274","0x47D914f48903c676b67d14cd2cFE630F7E12b338","other",60.5923168944507,"HRMS"
"275","0x123953672b0ae4BB9ae13e07259Fa53cC0Ea3a40","other",13.2605535523552,"HRMS"
"276","0xBF24EA6A32921845cb46E2E95ad8e41110eaF120","other",227.834905814719,"HRMS"
"277","0x7DC69Fe0d96949643c713F679bED03254C848b68","other",272.255645490716,"HRMS"
"278","0xFe405BD03823D8093f537AcCBB17545aD426Cb32","other",292.205343985961,"HRMS"
"279","0x23acaFc34D9C382502696F035f074de0bC40ab36","other",216.665554704028,"HRMS"
"280","0xE13Ae1DC3d2f673215E1F55c2652F0b36cCB268B","other",37.1020442431426,"HRMS"
"281","0xC39a6D881B182f3087799a716Cb5c7554969B1bb","other",12.1108856644508,"HRMS"
"282","0xC2493150727198a001FcB1A5f35FB477D506959d","other",102.489876372888,"HRMS"
"283","0x384c2A8a7d62Ae61a1F50f06D4068ce1dC6Bd979","other",3.31897575839968,"HRMS"
"284","0xC87a91dB991FD20dB903DCcCcb6F1DA470dD5DF1","other",15.3825823533051,"HRMS"
"285","0xe816fAEDAf119Ad6282494d83365bB308DB9C4E8","other",4.369322034212,"HRMS"
"286","0x58b098dcA8145cFa8C8E4Bc7495A613f525b0028","other",23.292232624473,"HRMS"
"287","0xE9c806549414f838F1FaEe629706Cda38a9a41e0","other",6.19682553978851,"HRMS"
"288","0xA9424307d5f069Ba1A9C90ba971BFBe74d32bd42","other",0.115743255082296,"HRMS"
"289","0x8eD5A421383Dd00FFb6b2397D8E60904889b4878","other",1.57551929950418,"HRMS"
"290","0x8BACf86066d0e1fA13D750712ec155672298a0b4","other",55.9676316762817,"HRMS"
"291","0xf1dD914B7e822ef270eD1f4B6706C710D3CC929E","other",1789.26256675562,"HRMS"
"292","0xadf1da4e02D2345eC184d9B08A08daF4B1E4a4E6","other",359.42703236414,"HRMS"
"293","0x6707d316F00c88e71182871a88954c24C821d2cE","other",1575.22791288365,"HRMS"
"294","0x5C73f4DF2dA3C258d490E91e1beceaaAB2742196","other",5.92413507488603,"HRMS"
"295","0xB92fD2a199c2c715011C53B2A35270F59cF0Fdd2","other",868.862028632163,"HRMS"
"296","0x4c0eB2910BB401B3BA968587800bC5FC94243cdB","other",2.49851385804495,"HRMS"
"297","0xeBCA28f6408D0D2F229fd2aA12F3D331fff0B9a4","other",0.60973079230269,"HRMS"
"298","0x35C1Ef11F758a7f358A39ef9A8445af875E9463E","other",658.936430005747,"HRMS"
"299","0x6b6cef32EB006605c829bd11da280aEb9fd43c38","other",3.89535294511827,"HRMS"
"300","0xf316160bcb0A8e92bdB60BfE7167D10b5F5FC13A","other",24.2250565688839,"HRMS"
"301","0x08C291199cd79dFA1059d893C13A7F8f18A21eEE","other",11.2074154029397,"HRMS"
"302","0x0aCad40c3920115AB1BDEc51D9A928EFab071038","other",16.8477587893458,"HRMS"
"303","0x9907449886f7bE720a0E45889C9C07ad8c91B24d","other",10.5340799916032,"HRMS"
"304","0xdB231f4D6bd97f624Fc4572bD4A73e370cCAbBDF","other",5.93168570299017,"HRMS"
"305","0xcC6d744bd494d5E869EADD9229AD7d34cbCDBBa1","other",199.576108535802,"HRMS"
"306","0xe4D52b2765c7b787D66d107A0D9f8F3083A0bcA2","other",20.1323320137556,"HRMS"
"307","0x1799aF8Be8890F2e0544Cebf9fd0F7E9F4680500","other",11.1596138773115,"HRMS"
"308","0x7E337789D6d6cFFa392709FB54247047eD03F4A7","other",25.1770738276824,"HRMS"
"309","0xd3A10634598eCaD9Dec0b9f89b9f2d5a4704D26A","other",1.90729505776648,"HRMS"
"310","0x229eC1b353F89E954Ad2349eEbfA2942be6fd1b5","other",11.0287551692291,"HRMS"
"311","0xB5123E88A4A544a0d9E94fAaaaB7641E47425d3a","other",25.8381152574597,"HRMS"
"312","0xE461B0e2e0Dd528593939dC272b0437610104693","other",2.38616358402763,"HRMS"
"313","0x74Bb0C1283Be78aab0B99B7e6150878090Adc618","other",50.5417552043416,"HRMS"
"314","0xABAf155BF94bf814D455862c9eC484D0f8712fAB","other",7.57609543451102,"HRMS"
"315","0x907dF8299fa5f31a363488cf05855DBfDD22Ff3f","other",9.78613052864876,"HRMS"
"316","0xc10892DA35BF6D62ec482329656143F701782298","other",162.512663964777,"HRMS"
"317","0x0D8CEb3e893349297f853bE0943deB33565a09f2","other",21.3916096215557,"HRMS"
"318","0x63c4ccD81c7F2e59F1DdB8a931ABE6616995e899","other",1410.6101695928,"HRMS"
"319","0x9EE60C1f24Fdc2947B4B37Da3039526F5F59F0F0","other",11.54808464743,"HRMS"
"320","0x7cef2432A2690168Fb8eb7118A74d5f8EfF9Ef55","other",33.05084746,"HRMS"
"321","0xF44f93ad7372eA777Fe685D79342015B9433a38b","other",0.38176175960664,"HRMS"
"322","0x8a35B2e7b3bC3794bDd8d0e2Cb0D7d60e03fd491","other",34.3122266397216,"HRMS"
"323","0x838B15386DB3c7969A58EA523F8A4E86351D499B","other",19.6817282170519,"HRMS"
"324","0xE4246eE6eFE38109b7e6a2b409D7B21533F113b4","other",55.7742275836703,"HRMS"
"325","0x0B9A09B91fBFe19E16B4803aCf21bC14c65A51FB","other",3901.37554717771,"HRMS"
"326","0xf1294Ab9c2d72b8131e4f2760168C177D46E00d0","other",330.5084746,"HRMS"
"327","0xD2D36ed993A2DeF97105e47D6004e9a0e3806453","other",86.0766093395895,"HRMS"
"328","0x82066D83Ff8b010e419a9EC7c7015EDcFa1c07f0","other",2.1093357856792,"HRMS"
"329","0x0e48DA4CB9800E630D75165D32CE9be2B2F1285C","other",725.1355932724,"HRMS"
"330","0x5e856C7b48758DFDc11065a3D99D5A87e1C16fE1","other",0.299815360185073,"HRMS"
"331","0x3300E06d7e5992f260258D14A4Aa9CCa56346A93","other",0.787940544419347,"HRMS"
"332","0xab12d343c71948158288fA0c65D99df6de496297","other",41.614792781844,"HRMS"
"333","0x80Ad09f654299397903f9668791ACd122FCe9b2A","other",1330.48233118755,"HRMS"
"334","0x2e72E1A5958B906C9eA0C686aDE24Eb7A22f38ac","other",45.6561404845796,"HRMS"
"335","0x2493C86584C8e4249FF0ed8c794a7277B7E6a641","other",94.3188800241673,"HRMS"
"336","0x6ab963bf11b13E49a3C6E9228E19115448bCF69A","other",22.4335269892304,"HRMS"
"337","0x92c6688F78f4e0fbdAb1E73D04649660D9306B59","other",1.69933451448126,"HRMS"
"338","0xa509C3Fbc0bEb4eDfD7e7CcDA2bBC940CCE66e01","other",31.8092599540856,"HRMS"
"339","0x560a757a2dd9E78A904879E858d970Bd92133cbc","other",63.44202975615,"HRMS"
"340","0xf35E2f3E5b18F80f236175d481a751e5D8B659ee","other",0.401793448650044,"HRMS"
"341","0x673b047b8B2041763775fA7d61Aa94D48aDcFCBA","other",23.8369459387443,"HRMS"
"342","0xDe1D39ceDd03170090B9AD6453B1B5881593F472","other",219.734843430631,"HRMS"
"343","0x30D80B65D7d5Cd7Ba68735f2f540F82187025e38","other",420.776873609566,"HRMS"
"344","0x1Aff336E1772725569b18c419d4179c376BdCE29","other",14.7472930379608,"HRMS"
"345","0xDe8393250906Cc2eDA511fB665ccA04faed9f433","other",8.52774170950298,"HRMS"
"346","0xF43440d2C5a1Dd837E399186AE3d0EB710Bc22B9","other",0.381570445031769,"HRMS"
"347","0x01d2568fF09C114c82Fd18E4bc9757291cC06Fb2","other",330.474668878649,"HRMS"
"348","0xB71047F9Fa56866D2F84A4E20Dd6ed4a3A509a42","other",5360.99022766532,"HRMS"
"349","0x5aE38F454b3BF2F323FB3D11a9869Dc181Ae74b9","other",214.535368946274,"HRMS"
"350","0x1C31E66dcb229f32785512D4dcC46a7367f51f72","other",4.8880502103518,"HRMS"
"351","0xd7E0944b3166E0b7e4c3616d0c13A2fC5627cFA5","other",8335.423729412,"HRMS"
"352","0x35C6c4149750274a9d78B2fE98BB2fACd2CEcAF0","other",0.160512826671436,"HRMS"
"353","0x1d1653A4F05abC69EE1D995624AB5F004a0b38a2","other",1703.00377968403,"HRMS"
"354","0x7E7257eD884c00385e6CAf99E25E9486EC4eaa71","other",356.643676203225,"HRMS"
"355","0xC83d64526e9b023b7f35816E0E232E7309F276C3","other",0.754798044596367,"HRMS"
"356","0x6B4Ef28CfEfb8BAe6c6973c96033d30691412A83","other",2.30223552639515,"HRMS"
"357","0x2A2eD130f35a3801c8efeF7A9C77E16115C1aC7D","other",25.2399118420896,"HRMS"
"358","0x7bcdf436cC54b7e4e29D002C0B527E4231865E27","other",33.2784254518308,"HRMS"
"359","0xd4B57DcC298cAB64cEF93d39F9FEE1b015D9B313","other",45.9226601244928,"HRMS"
"360","0x2E59dcd5370DD1240A5cC54E6dB2707f6Da10D33","other",39.4262309256034,"HRMS"
"361","0xB1948e4A57BAc5099903eCC14E6f5B988fabd05e","other",891.824939600712,"HRMS"
"362","0x4dbEd9cCB58aa38ee94A70F88d3B03b9AB6ADE03","other",75.0644639505625,"HRMS"
"363","0xaB1a27Ed3c6832B864E1fA2bE09b3336A7Ea620d","other",156.953652983753,"HRMS"
"364","0xdd8Fd8cEfd4A6Db531cC00CEF1ce46009fba7158","other",157.0779877026,"HRMS"
"365","0x07650Be74365A4298C90e91BDb9897058353cd4c","other",13.3348432245568,"HRMS"
"366","0x0acc7B9F18a20b7de3651355d52CA7338784B794","other",32.411778036303,"HRMS"
"367","0xe9414A33c911BC82E4AB6954e653890d6D89FE29","other",106.938026245275,"HRMS"
"368","0x260E50dFc9ee172919fE947cE2C98704A5D33894","other",672.055031841479,"HRMS"
"369","0x690D4Ad41756F7d6adBC4F450bF43A433Ee03229","other",13.4718064378582,"HRMS"
"370","0x7b0206cA776e27Be8dCf571b6520865ee2da2188","other",24.3143078598722,"HRMS"
"371","0x2de90d807ce1db2b277B323Db72d3714090C213B","other",0.446762507260634,"HRMS"
"372","0x67f20588a35587c0d3fFa04eaB363EA39ac83b7f","other",57.5056432668108,"HRMS"
"373","0x5632B46C98d5C26806237a79D3E28fC36c24Ef98","other",8.5932203396,"HRMS"
"374","0x83ad2F50Eff479E7AD79Fc6BFB3B7124C32C9047","other",1.32135310904873,"HRMS"
"375","0xdae1d37767b844dBeA0893a69Af3aC305C8C4179","other",6.30910948649961,"HRMS"
"376","0xd3D6C7Da352A0ac0c8CB41FA0Cb61382E5f393F7","other",3201.98432064303,"HRMS"
"377","0xE1c442631d1Ad4F89ba7Efd8F899f584C4DFe80F","other",6.87742218729792,"HRMS"
"378","0x691a0AEDEfE19a4f05f8A4354A82B89E7974130c","other",0.780960260633224,"HRMS"
"379","0x9eBEBa96f4e3dE7C348c00D6268d43E93C137040","other",36.421871647424,"HRMS"
"380","0x30B70FB5576F02c11741355dAf6fD1B6fB1573FB","other",20.5966494260399,"HRMS"
"381","0xFe5ECf863250a9ba380E3D08BA8c66b2b4f71801","other",1282.372881448,"HRMS"
"382","0x23152CCE1c72Cc6Fd0b7C375f342541Da39aa730","other",4.270169491832,"HRMS"
"383","0xE79973D4d105912b499DA552f29DCD9e95b0b474","other",3.476949152792,"HRMS"
"384","0xC361437Aa94576be8F59cad0198DDEc5c9932db2","other",4.408983051164,"HRMS"
"385","0x451123d187c65049559d5F50A62b9aE11A351F00","other",14.9621085391701,"HRMS"
"386","0x92A11D075A6cC2eD7FeBbA538731575dD58b2ea3","other",1553.62677149577,"HRMS"
"387","0xA746c5B81790F59F8d11653eeD78ba4466928B66","other",30.71896856425,"HRMS"
"388","0x2db9c72646D8a4843f767C78439BC67aeC4Dd415","other",44.9491525456,"HRMS"
"389","0xbfCca80b9b9A92ee0015125EEa9596b1fd521f32","other",5.955762712292,"HRMS"
"390","0xA4E5f574598e4c439bA31CcadE553D8a195CBCc6","other",0.439162097528628,"HRMS"
"391","0xf212f8973e4b7751D09c21929191575679616Ef4","other",40.910357821714,"HRMS"
"392","0x08528e30304CE983f9Dd1c3fa878E8ac7b4bd483","other",0.29108529094468,"HRMS"
"393","0x867e4737A47Eb2F3cba81894E205042d3dfed5FB","other",33.225349932571,"HRMS"
"394","0x2f7FBb9c9C46c131D8a81f5701741b8D67836765","other",11.1065108664248,"HRMS"
"395","0x7d3bE110329F177b4255305E450afECbf682b2A3","other",1.14391535823807,"HRMS"
"396","0xA90130c6f6561E9588D2C352A02f0f857b8578d4","other",37.9236143902491,"HRMS"
"397","0xA81D5d70AD189Ac45a80f406A5Af09CBCDABA02B","other",2.66540044384965,"HRMS"
"398","0x2130826B38ad8E96035554e4447293a4AE6eB17c","other",110.015305514609,"HRMS"
"399","0xDDE1b196D30eEc5e2f593A36cB53D530Fe80EF57","other",25.9657224070115,"HRMS"
"400","0xFE98Ad5f4027F369B0684CeD52578EaF151b6Fd1","other",611.967018938272,"HRMS"
"401","0xE01d14aC4f6968c0ae75B303d0Dddc7333F024e9","other",3344.55478603057,"HRMS"
"402","0xaf331D40470F674F3C98106186470C29ACE4B6f7","other",2285.71823274192,"HRMS"
"403","0x28499476078F0545265DeC9C68D8Bb31Ae3b7E01","other",1.57272113363543,"HRMS"
"404","0x488F991db6224ad44061D13FccEd5C77E9172FF6","other",1.50412923905734,"HRMS"
"405","0x52C612Bd92f40f06545439987Ad05B4203574296","other",248.645116858693,"HRMS"
"406","0x655552B438D13027BD46dee323F301b37aB56c36","other",210.310554921802,"HRMS"
"407","0xb662eC6F8E8d5C5FFcbD92EEB62E08DEcCc34D1a","other",1.51079727054468,"HRMS"
"408","0x4740A119c363fdDE9266E1D86782A38177A9d760","other",1980.2067730975,"HRMS"
"409","0xFFA0743a82c1172eE4294beeb229fD446e000989","other",138.405491790634,"HRMS"
"410","0x11272e9b0d08d1E400bAfd665Ee4C60A780139Dc","other",110.846234466632,"HRMS"
"411","0xF62FBA1DcE320955Ee90faA7CF49ba8ca6a96e32","other",2726.55172830415,"HRMS"
"412","0xa4001a9E01F0e5D908574a6F80c991d628e709b5","other",77.173419365549,"HRMS"
"413","0xd39f985af48a2BEfD8b9bdA5f70b44fF07eFcCb9","other",1625.52322766509,"HRMS"
"414","0xcBd009e3C2cFB44Ab092F2e3D21580a078B81e38","other",57.5020087842025,"HRMS"
"415","0x0b89abc702D930257763AFb084637F246644c5B3","other",64.1186440724,"HRMS"
"416","0xDD06DF724A3F7b652939BDf3C60aBF2db8455a08","other",140.30062489962,"HRMS"
"417","0xdfeC5Ef77668F8959dFbC67f741B14e5e6c14d6A","other",6.27860192504292,"HRMS"
"418","0x41fcc28CBA0245537B8833f4604674F38Fc7f20e","other",194.410901299458,"HRMS"
"419","0xb09f1Ed23Eda8e6e45D3DDfc8dcDBE0050C48902","other",6610.169492,"HRMS"
"420","0x509E5ed2f911A8D9E6e717b1F9F3B5E6d25Cf524","other",1836.61554780728,"HRMS"
"421","0x9c1cBE6DbDe00D48b5266cB0427C152602A7ce69","other",458.001086253574,"HRMS"
"422","0xe832f4B5B4Cdd27AB5D2964D564D1C80FAd9F3aB","other",2197.21292422543,"HRMS"
"423","0xDC922aA05B14dB5679c64d6D1822B5425D7e0Ab8","other",29.0451045783565,"HRMS"
"424","0x8676403e61d68861Ca4b186d03AA9698d660C518","other",1.04575133632986,"HRMS"
"425","0x0020894d62F818473FaAaf6ca391B4922b537FFA","other",109.89110420605,"HRMS"
"426","0xa39434c5CAB6ed62D631a7F8AF14d9f9ad8bEAD9","other",66.2682970489197,"HRMS"
"427","0x815B54E223d0B55D6c424751bcC8aF57f6446d9B","other",543.134261063602,"HRMS"
"428","0x35d72C442fCD5DdD7B5105ED0FDD532DeCA79c40","other",2.41238509929572,"HRMS"
"429","0xB07594671b8742e381Ca079045Fcb9e435Df7EFD","other",20.1840055993265,"HRMS"
"430","0x1f1d0845f71559B06b047d5F399Fb39D52a08EF8","other",18.7211108382418,"HRMS"
"431","0x716008a4371137638f196eB2feFAAA960C05D47C","other",18.168110472806,"HRMS"
"432","0xe2A3eEDeda9c77fD0F32c996d94a261D9A5Cd225","other",119.949180646175,"HRMS"
"433","0x42595ccC546c4140FBbFe9B84B2d684e4A19Ed37","other",99.641279854655,"HRMS"
"434","0x89Df4da80B46Ab143C5AEE3aB8FA4176a1822251","other",2088.05576426401,"HRMS"
"435","0xE00688c234ee6cA8D6b1B8033c2cb32037f192bE","other",2.92866308289018,"HRMS"
"436","0xB149d3a6f895b87353a8e6f41Cc424C5E517390d","other",18.958600819377,"HRMS"
"437","0x2a23Ee4D575499ec9AC58dCfD3960C5D3f1F0d3B","other",981.653088835593,"HRMS"
"438","0xd918736286a63E0637A9FA521E60C90A5Cc0fda4","other",6.48678590638748,"HRMS"
"439","0x12392b11De1386cE077E3D84D4386dC06Ff031dF","other",73.1248741284225,"HRMS"
"440","0xb5F7e615717C82fd71842BeA8B758EE5d0Cdc84B","other",181.514967649561,"HRMS"
"441","0xf9d260696a365c93B02C20F50087fa751097f17b","other",357.696888149799,"HRMS"
"442","0xaAd1d3A858C80887E85d8E3769be5f27ABA19DC9","other",96.6322227075527,"HRMS"
"443","0xcD8A9a492815C35734B0C4B574d5b874c1D26B96","other",1034.39224644347,"HRMS"
"444","0x36Ab329AEDDdF84780573DF2BFABc0C4a01617fD","other",57.2938155495928,"HRMS"
"445","0x4A17087118BB70616392E93D8cA1c745B8f6aF52","other",44.1927263631499,"HRMS"
"446","0x85A38Cb541C88Cb268eB973d922b2645d0e23b7F","other",26.5850246164365,"HRMS"
"447","0x11e67B89080615F2eB09E65e363823F62bb00021","other",152.022201870483,"HRMS"
"448","0xD1E1255C3EA28008e98f7F20A54804434e499371","other",10.0223428149711,"HRMS"
"449","0x2f5ED4D6457E0Be2a0cD339eE2E58ea29C8B992A","other",2.35209840745736,"HRMS"
"450","0x146217E07978475D9863f014C6e2d537e06DFA9D","other",1.35435746328445,"HRMS"
"451","0x8ED02d151814BB701A5D125aE39Cb7e5e2cE6f1f","other",22.9697175163708,"HRMS"
"452","0xD83e31A0eAE554EB7eE6c52B8634018d91370A06","other",0.332498777985859,"HRMS"
"453","0x3d24e3116A13379c1Ef114FF4381477387715588","other",1310.5212243431,"HRMS"
"454","0xE2AD0e568779461f166309B9f07A2DEFbaBAd439","other",25.9597671668045,"HRMS"
"455","0xBaEA8f436728C246d469c46CF59cfc7D60f1b880","other",2734.60515138753,"HRMS"
"456","0x7CE3E44f1c02D35e530C03fCff19De23F15Ae60C","other",206.363731903451,"HRMS"
"457","0x41Ae08975fc9F6bDBe7175B5a3f382eA6b4EA277","other",4.47274214671683,"HRMS"
"458","0xB7ecaDEb3207407B143f8a0F98fa13bc92c9F8b8","other",75.2495097182052,"HRMS"
"459","0xBC7d4a4B475196f4017d812d5b9c5F384d843065","other",22.9679309863564,"HRMS"
"460","0xf68215537766a3a8bc8409FD38f3AD645c0ffE26","other",77.1255373964699,"HRMS"
"461","0x4bc368781a88FBBED3F40c82627664EEDecd4E54","other",36.4569904380258,"HRMS"
"462","0x0545C6065c19aa56505B85E392b933F076c48060","other",10.0159414713526,"HRMS"
"463","0xAFD84838F03b6D94F3dae1354b466A842Be5DbF2","other",67.7498503284738,"HRMS"
"464","0xa2Fc557c6Ff353DE5A7a10E1729401b12F66E2aD","other",67.4724498042322,"HRMS"
"465","0xecB73B8B0ec02170f38311B25cF88b6Bd0423B7b","other",566.249597555366,"HRMS"
"466","0xf94C7eE2b2da1E6090DF45C72B2a57a40C607831","other",283.312641063765,"HRMS"
"467","0x6FAD09c74009274C35b55F03484aE1b109E91328","other",330.5084746,"HRMS"
"468","0xDe345CC6f5d19683785c0d4652950A8bd666A726","other",20.3453391363544,"HRMS"
"469","0xF3D99a455E64f6431eF4170374ef5A7bfe9220B5","other",31.8486510504663,"HRMS"
"470","0xdADBE008d9E02E1811bD64E787830D4996F1F58a","other",18.5204334314461,"HRMS"
"471","0xf2d6d9D904D7B53598d6Ccf01544c89AeFe3405d","other",25.8600342819164,"HRMS"
"472","0xe5d9DA6e8Fb1BAc6ECF6BDf8f1CA4393D58d12B0","other",74.5388535576048,"HRMS"
"473","0xae2E513B7904CEE5e1b91686F321aDF2a2bdA50a","other",7.053050847964,"HRMS"
"474","0xc22561036bc0Bc261FDF24bE788152525e888a1d","other",1091.17351061362,"HRMS"
"475","0x500c64c3F29907336Bd75Fe8599d9D17e95907dD","other",231.353007260645,"HRMS"
"476","0x02D2BbF8B2525C55Bd97928D089f98F3077D212b","other",37.8194116088981,"HRMS"
